date,time,datetime,timezone,message_id,html_file,has_text,photo_count,file_count,photos,files,source,api_message_id,text
2026-06-23,08:35:16,2026-06-23T08:35:16+09:00,UTC+09:00,message4800,telegram_api,True,1,0,,,telegram_api,4800,https://www.sedaily.com/article/20058814
2026-06-23,08:36:49,2026-06-23T08:36:49+09:00,UTC+09:00,message4801,telegram_api,True,1,0,,,telegram_api,4801,https://www.news1.kr/world/international-economy/6205046
2026-06-23,08:37:49,2026-06-23T08:37:49+09:00,UTC+09:00,message4802,telegram_api,True,0,0,,,telegram_api,4802,"🔔구글은 핵심인재 2명이 일주일만에
연달아 앤트로픽으로 옮기면서
특히 우려가 커지고 있습니다"
2026-06-23,08:41:46,2026-06-23T08:41:46+09:00,UTC+09:00,message4803,telegram_api,False,1,0,,,telegram_api,4803,
2026-06-23,08:42:17,2026-06-23T08:42:17+09:00,UTC+09:00,message4804,telegram_api,True,0,0,,,telegram_api,4804,"<🔔주요 ETF Daily>

메모리/반도체/전력 강세,
반대로
스페이스X발 우주 관련주 약세,
빅7과 SW는 소외주로 부각되며
약세보였습니다"
2026-06-23,08:43:42,2026-06-23T08:43:42+09:00,UTC+09:00,message4806,telegram_api,False,1,0,,,telegram_api,4806,
2026-06-23,08:43:42,2026-06-23T08:43:42+09:00,UTC+09:00,message4805,telegram_api,False,1,0,,,telegram_api,4805,
2026-06-23,08:46:07,2026-06-23T08:46:07+09:00,UTC+09:00,message4808,telegram_api,False,1,0,,,telegram_api,4808,
2026-06-23,08:46:07,2026-06-23T08:46:07+09:00,UTC+09:00,message4807,telegram_api,False,1,0,,,telegram_api,4807,
2026-06-23,08:49:42,2026-06-23T08:49:42+09:00,UTC+09:00,message4809,telegram_api,True,0,0,,,telegram_api,4809,"🔥 주요 신고가 현황, 6/22
*52주 신고가 포함

📡 광통신
GLW (광섬유)

⚙️ 반도체·장비
TSM (파운드리 1위)
INTC (CPU·파운드리)
AMD (CPU·GPU)
ASML (EUV 노광장비)
AMAT (증착·이온주입)
LRCX (식각장비)
KLAC (검사·계측장비)
TER (반도체 테스트장비)
ADI (아날로그)
TXN (아날로그)

💾 스토리지·메모리
MU (DRAM·HBM)
SNDK (낸드·SSD)

☁️ 네오클라우드·AI인프라
NBIS
WULF
CIFR

⚡️ 유틸리티·전력·데이터센터
ETN (전력관리·전기설비)
BE (연료전지)
GNRC (백업·발전기)

🏗 산업재·인프라
CAT (건설장비·전력)
ROK (산업자동화)

✈️ 항공·운송
AAL (아메리칸항공)"
2026-06-23,08:49:57,2026-06-23T08:49:57+09:00,UTC+09:00,message4810,telegram_api,True,0,0,,,telegram_api,4810,"반도체/장비/광통신/메모리/
데이터센터/전력주 돌아가며
신고가 경신 이어갑니다"
2026-06-23,08:50:18,2026-06-23T08:50:18+09:00,UTC+09:00,message4811,telegram_api,True,0,0,,,telegram_api,4811,"주도주는 더 오르고
소외주는 더 빠지는

양극화 계속 심화될 것으로
보입니다"
2026-06-23,08:51:25,2026-06-23T08:51:25+09:00,UTC+09:00,message4812,telegram_api,False,1,0,,,telegram_api,4812,
2026-06-23,08:51:45,2026-06-23T08:51:45+09:00,UTC+09:00,message4813,telegram_api,True,0,0,,,telegram_api,4813,"🔔시간외)
트럼프 대통령이 양자컴 신속추진
행정명령에 서명하자
시간외로 양자컴 관련주 일제히 강세입니다"
2026-06-23,08:59:16,2026-06-23T08:59:16+09:00,UTC+09:00,message4814,telegram_api,False,1,0,,,telegram_api,4814,
2026-06-23,08:59:21,2026-06-23T08:59:21+09:00,UTC+09:00,message4815,telegram_api,False,1,0,,,telegram_api,4815,
2026-06-23,09:00:13,2026-06-23T09:00:13+09:00,UTC+09:00,message4816,telegram_api,True,0,0,,,telegram_api,4816,"👑주요 빅테크는
빚투 전쟁 본격 진입 우려로
사실상 조정~하락장에 준하는
하락률을 보이고 있습니다

아쉽지만 당분간
주가 부진 지속 염두에
둬야할 것 같습니다"
2026-06-23,12:06:19,2026-06-23T12:06:19+09:00,UTC+09:00,message4817,telegram_api,False,1,0,,,telegram_api,4817,
2026-06-23,12:07:22,2026-06-23T12:07:22+09:00,UTC+09:00,message4818,telegram_api,True,0,0,,,telegram_api,4818,"<🤖구글, AI 핵심인재 연달아 유출>

구글의 AI 핵심 모델인
제미나이(GEMINI)의 공동 개발자는
오픈AI로,

구글의 딥마인드 부사장이자
AI 코딩 핵심 인재는
앤트로픽으로

연달아 이직을 발표하면서

구글의 AI 경쟁력 우려가 커지고 있습니다"
2026-06-23,12:08:06,2026-06-23T12:08:06+09:00,UTC+09:00,message4819,telegram_api,True,0,0,,,telegram_api,4819,"최근에 메타 AI핵심인재도 퇴사하고
빅테크 분위기가 좀 흉흉하긴 합니다"
2026-06-23,12:08:28,2026-06-23T12:08:28+09:00,UTC+09:00,message4820,telegram_api,False,1,0,,,telegram_api,4820,
2026-06-23,17:06:23,2026-06-23T17:06:23+09:00,UTC+09:00,message4821,telegram_api,False,1,0,,,telegram_api,4821,
2026-06-23,17:07:25,2026-06-23T17:07:25+09:00,UTC+09:00,message4822,telegram_api,True,0,0,,,telegram_api,4822,"🔔프리마켓입니다

오늘 아시아 장도 그렇고
전반적으로 증시 차익실현이
강하게 나오는 모습입니다

개별주 악재라기보다는
6월 말 리밸런싱 등
수급적 이유로
차익실현 매물 쏟아지는 모습입니다"
2026-06-23,17:08:15,2026-06-23T17:08:15+09:00,UTC+09:00,message4823,telegram_api,True,0,0,,,telegram_api,4823,"*AI인프라주 피크아웃으로
보지는 않으나,

워낙 최근에 쉬지 않고 달려서
좀 쉴 수 있다는 점은
염두에 둬야겠습니다"
2026-06-23,17:08:47,2026-06-23T17:08:47+09:00,UTC+09:00,message4824,telegram_api,True,0,0,,,telegram_api,4824,"수요일 장 마감 후
마이크론 실적이
또다시 변동성을 키울 것 같습니다

잘 나와주면 또 급반등,
실망하면 추가 급락 재료로
쓰일테니 또 당분간
롤러코스터 장세가 되겠습니다"
2026-06-23,17:11:35,2026-06-23T17:11:35+09:00,UTC+09:00,message4825,telegram_api,False,1,0,,,telegram_api,4825,
2026-06-23,17:12:15,2026-06-23T17:12:15+09:00,UTC+09:00,message4826,telegram_api,True,0,0,,,telegram_api,4826,"🎙JP모건
""역대급 대규모 기관 분기 리밸런싱이
예정되어 있다""

많이 오른 주식 위주로
팔아서 리밸런싱하므로
매도세가 강하게
나올 수 있다는 의견입니다"
2026-06-23,22:01:58,2026-06-23T22:01:58+09:00,UTC+09:00,message4827,telegram_api,False,1,0,,,telegram_api,4827,
2026-06-23,22:02:10,2026-06-23T22:02:10+09:00,UTC+09:00,message4828,telegram_api,False,1,0,,,telegram_api,4828,
2026-06-23,22:02:45,2026-06-23T22:02:45+09:00,UTC+09:00,message4829,telegram_api,True,0,0,,,telegram_api,4829,"🔔프리) 큰 이슈는 없는 가운데
계속해서 AI인프라주 낙폭 확대되고 있습니다

외신에서도 한국 증시 및
삼전닉스를 메인으로 보도할 정도로
워낙 관심이 뜨겁습니다"
2026-06-23,22:03:07,2026-06-23T22:03:07+09:00,UTC+09:00,message4830,telegram_api,True,0,0,,,telegram_api,4830,"*찐하락장에서는
다른 주식들까지 패닉셀이 나오는데
그런 모습은 전혀 아니고,

단기 과열에 따른
차익실현 확률이 높아보입니다"
2026-06-23,22:03:31,2026-06-23T22:03:31+09:00,UTC+09:00,message4831,telegram_api,True,0,0,,,telegram_api,4831,"(오를때도 급등이지만
내릴때도 정말 무섭게 폭락하는 등
초고변동입니다)"
2026-06-23,22:03:54,2026-06-23T22:03:54+09:00,UTC+09:00,message4832,telegram_api,False,1,0,,,telegram_api,4832,
2026-06-23,22:04:05,2026-06-23T22:04:05+09:00,UTC+09:00,message4833,telegram_api,False,1,0,,,telegram_api,4833,
2026-06-23,22:04:28,2026-06-23T22:04:28+09:00,UTC+09:00,message4834,telegram_api,True,0,0,,,telegram_api,4834,"강세장 후반부 특징입니다
= 상승각도도 가파르지만
하락각도도 가파르고
정신이 없다

= 난이도는 훨씬 더 높아집니다
(개인들이 버티기 힘든 장)"
2026-06-23,22:06:38,2026-06-23T22:06:38+09:00,UTC+09:00,message4835,telegram_api,False,1,0,,,telegram_api,4835,
2026-06-23,22:06:50,2026-06-23T22:06:50+09:00,UTC+09:00,message4836,telegram_api,True,0,0,,,telegram_api,4836,"🚀스페이스X는 IPO시초가인
150불로 돌아왔습니다"
2026-06-23,22:07:38,2026-06-23T22:07:38+09:00,UTC+09:00,message4837,telegram_api,False,1,0,,,telegram_api,4837,
2026-06-23,22:07:53,2026-06-23T22:07:53+09:00,UTC+09:00,message4838,telegram_api,True,0,0,,,telegram_api,4838,"현재도 생각 변화는 없습니다
신규 상장주는 잘 건들지
않는 편입니다
(개인적 취향입니다)"
2026-06-23,22:43:05,2026-06-23T22:43:05+09:00,UTC+09:00,message4839,telegram_api,False,1,0,,,telegram_api,4839,
2026-06-23,22:43:48,2026-06-23T22:43:48+09:00,UTC+09:00,message4840,telegram_api,True,0,0,,,telegram_api,4840,"🔔장초반입니다

주도주인 마이크론, 샌디스크 등
두자리수 하락으로 출발합니다

메모리/CPU/장비/광통신/전력 등
주도주 위주로 특히 큰폭 하락 출발입니다"
2026-06-23,23:03:24,2026-06-23T23:03:24+09:00,UTC+09:00,message4841,telegram_api,False,1,0,,,telegram_api,4841,
2026-06-23,23:03:52,2026-06-23T23:03:52+09:00,UTC+09:00,message4842,telegram_api,True,0,0,,,telegram_api,4842,"↗️장이 좀 안좋은 가운데도
트럼프 행정부의 양자컴 행정명령으로
양자컴 관련주는 상대적 강세입니다"
2026-06-23,23:04:13,2026-06-23T23:04:13+09:00,UTC+09:00,message4843,telegram_api,False,1,0,,,telegram_api,4843,
2026-06-23,23:04:51,2026-06-23T23:04:51+09:00,UTC+09:00,message4844,telegram_api,True,0,0,,,telegram_api,4844,"↗️장이 안좋은데도
데이터센터 관련주 모음집은 +전환합니다
투자심리가 강한 편입니다

AI인프라주 역시
고점 신호로는 보고 있지 않습니다"
2026-06-23,23:06:43,2026-06-23T23:06:43+09:00,UTC+09:00,message4845,telegram_api,False,1,0,,,telegram_api,4845,
2026-06-23,23:07:06,2026-06-23T23:07:06+09:00,UTC+09:00,message4846,telegram_api,True,0,0,,,telegram_api,4846,"🚀스페이스X는 오늘 상장가
도달하자 매수세 유입됩니다"
2026-06-23,23:09:09,2026-06-23T23:09:09+09:00,UTC+09:00,message4847,telegram_api,False,1,0,,,telegram_api,4847,
2026-06-23,23:09:34,2026-06-23T23:09:34+09:00,UTC+09:00,message4848,telegram_api,True,0,0,,,telegram_api,4848,"✈️사우스웨스트 항공 등
항공주도 반등 이어갑니다
(유가 하락 지속)

하락장 X -> 순환매 O"
2026-06-23,23:11:46,2026-06-23T23:11:46+09:00,UTC+09:00,message4849,telegram_api,False,1,0,,,telegram_api,4849,
2026-06-23,23:11:55,2026-06-23T23:11:55+09:00,UTC+09:00,message4850,telegram_api,True,0,0,,,telegram_api,4850,"🎙트럼프 ""IBM주식을 너무 일찍 판게 후회된다"""
2026-06-23,23:12:12,2026-06-23T23:12:12+09:00,UTC+09:00,message4851,telegram_api,True,0,0,,,telegram_api,4851,"오늘 양자컴 서명식에 IBM CEO도
초청했는데요,

이 내용은 다시 정리해서
공유드리겠습니다"
2026-06-23,23:12:27,2026-06-23T23:12:27+09:00,UTC+09:00,message4852,telegram_api,True,0,0,,,telegram_api,4852,"*장이 좋았으면 IBM 등
훨씬 더 강했을 것 같네요"
2026-06-23,23:15:35,2026-06-23T23:15:35+09:00,UTC+09:00,message4853,telegram_api,False,1,0,,,telegram_api,4853,
2026-06-23,23:16:40,2026-06-23T23:16:40+09:00,UTC+09:00,message4854,telegram_api,True,0,0,,,telegram_api,4854,"🔔인텔은 다른 주도주 대비
잘 버티는데요,
오늘도 BofA가 CPU 수혜주로
목표주가를 대폭 상향했습니다

트럼프가 밀어주는
전략자산 핵심 주식으로
평가받고 있어서
저가매수세 유입도
계속될 것으로 보입니다"
